year,country,religionCode,population,submitDate
2000,GRG,judgen,13750,2001-01-03
2000,GRG,islmgen,458374,2001-11-28
2000,GRG,budgen,0,2001-03-21
2000,GRG,zorogen,0,2001-11-02
2000,GRG,hindgen,0,2001-05-15
2000,GRG,sikhgen,0,2001-03-12
2000,GRG,shntgen,0,2001-01-29
2000,GRG,taogen,0,2001-01-14
2000,GRG,jaingen,0,2001-06-21
2005,GRG,chrstgen,3851060,2006-02-23
2005,GRG,judgen,12875,2006-02-27
2005,GRG,islmgen,434000,2006-03-31
2005,GRG,budgen,0,2006-12-20
2005,GRG,zorogen,0,2006-06-17
2005,GRG,hindgen,0,2006-05-28
2005,GRG,sikhgen,0,2006-05-19
2005,GRG,shntgen,0,2006-01-04
2005,GRG,taogen,0,2006-08-03
2005,GRG,jaingen,0,2006-01-01
2010,GRG,chrstgen,3553010,2011-11-07
2010,GRG,judgen,12000,2011-09-14
2010,GRG,islmgen,440787,2011-05-24
2010,GRG,budgen,0,2011-08-13
2010,GRG,zorogen,0,2011-06-10
2010,GRG,hindgen,0,2011-05-11
2010,GRG,sikhgen,0,2011-04-05
2010,GRG,shntgen,0,2011-10-26
2010,GRG,taogen,0,2011-04-29
2010,GRG,jaingen,0,2011-10-16
1995,AZE,chrstgen,291437,1996-04-21
1995,AZE,judgen,22951,1996-06-17
1995,AZE,islmgen,6738299,1996-05-27
1995,AZE,budgen,0,1996-11-03
1995,AZE,zorogen,0,1996-03-21
1995,AZE,hindgen,0,1996-11-20
1995,AZE,sikhgen,0,1996-07-12
1995,AZE,shntgen,0,1996-12-17
1995,AZE,taogen,0,1996-08-26
1995,AZE,jaingen,0,1996-02-27
2000,AZE,chrstgen,236459,2001-01-10
2000,AZE,judgen,12500,2001-01-02
2000,AZE,islmgen,6960600,2001-08-14
2000,AZE,budgen,0,2001-04-26
2000,AZE,zorogen,0,2001-06-26
2000,AZE,hindgen,0,2001-02-26
2000,AZE,sikhgen,0,2001-07-22
2000,AZE,shntgen,0,2002-01-01
2000,AZE,taogen,0,2001-10-11
2000,AZE,jaingen,0,2001-01-03
2005,AZE,chrstgen,228500,2006-03-01
2005,AZE,judgen,10000,2006-09-07
2005,AZE,islmgen,8056320,2006-04-08
2005,AZE,budgen,0,2006-03-02
2005,AZE,zorogen,0,2006-10-20
2005,AZE,hindgen,0,2006-09-16
2005,AZE,sikhgen,0,2006-07-09
2005,AZE,shntgen,0,2006-09-20
2005,AZE,taogen,0,2006-03-10
2005,AZE,jaingen,0,2006-12-25
2010,AZE,chrstgen,218200,2011-07-14
2010,AZE,judgen,8000,2011-10-17
2010,AZE,islmgen,8595234,2011-12-07
2010,AZE,budgen,0,2011-12-27
2010,AZE,zorogen,0,2011-05-22
2010,AZE,hindgen,0,2011-03-05
2010,AZE,sikhgen,0,2011-08-29
2010,AZE,shntgen,0,2011-09-25
2010,AZE,taogen,0,2011-12-01
2010,AZE,jaingen,0,2011-08-31
1945,FIN,chrstgen,3738694,1946-04-02
1945,FIN,judgen,1517,1946-03-07
1945,FIN,islmgen,570,1946-11-02
1945,FIN,budgen,0,1946-12-16
1945,FIN,zorogen,0,1946-06-11
1945,FIN,hindgen,0,1946-05-06
1945,FIN,sikhgen,0,1946-10-14
1945,FIN,shntgen,0,1946-10-20
1945,FIN,taogen,0,1946-06-10
1945,FIN,jaingen,0,1946-12-14
1950,FIN,chrstgen,3888684,1951-04-17
1950,FIN,judgen,1506,1951-05-21
1950,FIN,islmgen,640,1951-09-09
1950,FIN,budgen,0,1951-12-31
1950,FIN,zorogen,0,1951-12-13
1950,FIN,hindgen,0,1951-12-10
1950,FIN,sikhgen,0,1951-02-09
1950,FIN,shntgen,0,1951-05-03
1950,FIN,taogen,0,1951-12-01
1950,FIN,jaingen,0,1951-10-08
1955,FIN,chrstgen,4031299,1956-08-24
1955,FIN,judgen,1494,1956-09-03
1955,FIN,islmgen,710,1956-04-30
1955,FIN,budgen,0,1956-05-10
1955,FIN,zorogen,0,1956-08-22
1955,FIN,hindgen,0,1956-01-15
1955,FIN,sikhgen,0,1956-12-17
1955,FIN,shntgen,0,1956-02-12
1955,FIN,taogen,0,1956-08-28
1955,FIN,jaingen,0,1956-08-21
1960,FIN,chrstgen,4169858,1961-10-20
1960,FIN,judgen,1483,1961-08-21
1960,FIN,islmgen,781,1961-10-28
1960,FIN,budgen,0,1961-05-25
1960,FIN,zorogen,0,1961-01-19
1960,FIN,hindgen,0,1961-04-26
1960,FIN,sikhgen,0,1961-11-02
1960,FIN,shntgen,0,1961-06-16
1960,FIN,taogen,0,1961-12-20
1960,FIN,jaingen,0,1961-11-14
1965,FIN,chrstgen,4308416,1966-11-01
1965,FIN,judgen,1471,1966-09-20
1965,FIN,islmgen,851,1966-10-02
1965,FIN,budgen,0,1966-02-28
1965,FIN,zorogen,0,1966-12-06
1965,FIN,hindgen,0,1966-02-12
1965,FIN,sikhgen,0,1966-02-24
1965,FIN,shntgen,0,1966-03-28
1965,FIN,taogen,0,1966-05-03
1965,FIN,jaingen,0,1966-09-30
1970,FIN,chrstgen,4323418,1971-10-21
1970,FIN,judgen,1460,1971-12-20
1970,FIN,islmgen,921,1971-07-30
1970,FIN,budgen,0,1971-03-08
1970,FIN,zorogen,0,1971-02-22
1970,FIN,hindgen,0,1971-02-23
1970,FIN,sikhgen,0,1971-05-15
1970,FIN,shntgen,0,1971-06-24
1970,FIN,taogen,0,1971-09-01
1970,FIN,jaingen,0,1971-06-17
1975,FIN,chrstgen,4342197,1976-02-29
1975,FIN,judgen,1475,1976-12-23
1975,FIN,islmgen,930,1976-03-31
1975,FIN,budgen,0,1976-07-06
1975,FIN,zorogen,0,1976-02-24
1975,FIN,hindgen,0,1976-06-05
1975,FIN,sikhgen,0,1976-03-31
1975,FIN,shntgen,0,1976-08-04
1975,FIN,taogen,0,1976-07-16
1975,FIN,jaingen,0,1976-09-08
1980,FIN,chrstgen,4367880,1981-01-13
1980,FIN,judgen,1490,1981-02-16
1980,FIN,islmgen,940,1981-05-02
1980,FIN,budgen,0,1981-03-31
1980,FIN,zorogen,0,1981-11-17
1980,FIN,hindgen,0,1981-04-25
1980,FIN,sikhgen,0,1981-10-02
1980,FIN,shntgen,0,1981-05-03
1980,FIN,taogen,0,1981-08-26
1980,FIN,jaingen,0,1981-09-04
1985,FIN,chrstgen,4410722,1986-12-30
1985,FIN,judgen,1370,1986-11-25
1985,FIN,islmgen,4370,1986-10-08
1985,FIN,budgen,0,1986-05-01
1985,FIN,zorogen,0,1986-03-08
1985,FIN,hindgen,0,1986-11-27
1985,FIN,sikhgen,0,1986-12-20
1985,FIN,shntgen,0,1986-07-18
1985,FIN,taogen,0,1986-02-27
1985,FIN,jaingen,0,1986-04-22
1990,FIN,chrstgen,4437525,1991-06-18
1990,FIN,judgen,1250,1991-06-10
1990,FIN,islmgen,7800,1991-03-04
1990,FIN,budgen,2000,1991-08-01
1990,FIN,zorogen,0,1991-08-18
1990,FIN,hindgen,0,1991-12-09
1990,FIN,sikhgen,0,1991-09-05
1990,FIN,shntgen,0,1991-07-25
1990,FIN,taogen,0,1991-09-14
1990,FIN,jaingen,0,1991-05-30
1995,FIN,chrstgen,4444851,1996-04-23
1995,FIN,judgen,1241,1996-07-13
1995,FIN,islmgen,12181,1996-08-28
1995,FIN,budgen,2677,1996-09-02
1995,FIN,zorogen,0,1996-02-01
1995,FIN,hindgen,0,1996-01-12
1995,FIN,sikhgen,0,1996-06-15
1995,FIN,shntgen,0,1996-10-23
1995,FIN,taogen,0,1996-01-29
1995,FIN,jaingen,0,1996-05-23
2000,FIN,chrstgen,4468908,2001-08-07
2000,FIN,judgen,1232,2001-09-04
2000,FIN,islmgen,16563,2001-09-02
2000,FIN,budgen,3354,2001-05-12
2000,FIN,zorogen,0,2001-06-09
2000,FIN,hindgen,0,2001-11-11
2000,FIN,sikhgen,0,2001-11-26
2000,FIN,shntgen,0,2001-09-05
2000,FIN,taogen,0,2001-10-26
2000,FIN,jaingen,0,2001-03-16
2005,FIN,chrstgen,4422378,2006-12-09
2005,FIN,judgen,1249,2006-06-07
2005,FIN,islmgen,23712,2006-06-02
2005,FIN,budgen,4879,2006-07-04
2005,FIN,zorogen,0,2006-09-09
2005,FIN,hindgen,0,2006-07-16
2005,FIN,sikhgen,0,2006-09-26
2005,FIN,shntgen,0,2006-04-08
2005,FIN,taogen,0,2006-10-24
2005,FIN,jaingen,0,2006-02-02
2010,FIN,chrstgen,4258941,2011-10-21
2010,FIN,judgen,1277,2011-05-24
2010,FIN,islmgen,24245,2011-10-05
2010,FIN,budgen,4988,2011-11-08
2010,FIN,zorogen,0,2011-05-29
2010,FIN,hindgen,0,2011-10-02
2010,FIN,sikhgen,0,2011-10-13
2010,FIN,shntgen,0,2011-06-15
2010,FIN,taogen,0,2011-07-22
2010,FIN,jaingen,0,2011-09-16
1945,SWD,chrstgen,6404458,1946-01-25
1945,SWD,judgen,13880,1946-10-17
1945,SWD,islmgen,0,1946-02-14
1945,SWD,budgen,0,1946-01-20
1945,SWD,zorogen,0,1946-10-27
1945,SWD,hindgen,0,1946-07-05
1945,SWD,sikhgen,0,1946-06-03
1945,SWD,shntgen,0,1946-10-12
1945,SWD,taogen,0,1946-05-20
1945,SWD,jaingen,0,1946-05-19
1950,SWD,chrstgen,6657000,1951-02-16
1950,SWD,judgen,14094,1951-02-18
1950,SWD,islmgen,0,1951-07-09
1950,SWD,budgen,0,1951-10-28
1950,SWD,zorogen,0,1951-01-07
1950,SWD,hindgen,0,1951-07-23
1950,SWD,sikhgen,0,1951-12-17
1950,SWD,shntgen,0,1951-08-09
1950,SWD,taogen,0,1951-08-14
1950,SWD,jaingen,0,1951-04-05
1955,SWD,chrstgen,6923500,1956-06-01
1955,SWD,judgen,14311,1956-06-14
1955,SWD,islmgen,0,1956-02-28
1955,SWD,budgen,0,1956-07-07
1955,SWD,zorogen,0,1956-07-03
1955,SWD,hindgen,0,1956-09-23
1955,SWD,sikhgen,0,1956-10-28
1955,SWD,shntgen,0,1956-12-26
1955,SWD,taogen,0,1956-08-16
1955,SWD,jaingen,0,1956-04-10
1960,SWD,chrstgen,7211000,1961-04-10
1960,SWD,judgen,14527,1961-06-28
1960,SWD,islmgen,0,1961-11-15
1960,SWD,budgen,0,1961-10-14
1960,SWD,zorogen,0,1961-03-28
1960,SWD,hindgen,0,1961-09-25
1960,SWD,sikhgen,0,1961-02-18
1960,SWD,shntgen,0,1961-11-06
1960,SWD,taogen,0,1961-04-06
1960,SWD,jaingen,0,1961-02-21
1965,SWD,chrstgen,7406710,1966-02-04
1965,SWD,judgen,14744,1966-09-19
1965,SWD,islmgen,0,1966-11-10
1965,SWD,budgen,0,1966-01-06
1965,SWD,zorogen,0,1966-10-03
1965,SWD,hindgen,0,1966-03-17
1965,SWD,sikhgen,0,1966-10-24
1965,SWD,shntgen,0,1967-01-01
1965,SWD,taogen,0,1966-01-27
1965,SWD,jaingen,0,1966-05-28
1970,SWD,chrstgen,7610420,1971-08-06
1970,SWD,judgen,14960,1971-11-03
1970,SWD,islmgen,2453,1971-09-27
1970,SWD,budgen,300,1971-01-09
1970,SWD,zorogen,0,1971-04-28
1970,SWD,hindgen,0,1971-09-29
1970,SWD,sikhgen,0,1971-07-27
1970,SWD,shntgen,0,1971-12-23
1970,SWD,taogen,0,1971-08-24
1970,SWD,jaingen,0,1971-08-15
1975,SWD,chrstgen,7664397,1976-06-20
1975,SWD,judgen,15430,1976-07-29
1975,SWD,islmgen,5226,1976-03-21
1975,SWD,budgen,6368,1976-05-09
1975,SWD,zorogen,0,1976-05-03
1975,SWD,hindgen,0,1976-01-03
1975,SWD,sikhgen,0,1976-07-11
1975,SWD,shntgen,0,1976-02-29
1975,SWD,taogen,0,1976-05-08
1975,SWD,jaingen,0,1976-06-15
1980,SWD,chrstgen,7714093,1981-08-28
1980,SWD,judgen,15900,1981-06-14
1980,SWD,islmgen,8000,1981-11-13
1980,SWD,budgen,12436,1981-07-21
1980,SWD,zorogen,0,1981-12-03
1980,SWD,hindgen,0,1981-06-13
1980,SWD,sikhgen,0,1981-06-04
1980,SWD,shntgen,0,1981-04-15
1980,SWD,taogen,0,1981-07-11
1980,SWD,jaingen,0,1981-07-07
1985,SWD,chrstgen,7739016,1986-01-19
1985,SWD,judgen,15700,1986-02-27
1985,SWD,islmgen,72500,1986-06-01
1985,SWD,budgen,18505,1986-02-05
1985,SWD,zorogen,0,1986-09-16
1985,SWD,hindgen,0,1986-05-14
1985,SWD,sikhgen,0,1986-12-09
1985,SWD,shntgen,0,1986-08-06
1985,SWD,taogen,0,1986-01-22
1985,SWD,jaingen,0,1986-01-08
1990,SWD,chrstgen,7833833,1991-01-03
1990,SWD,judgen,15500,1991-08-14
1990,SWD,islmgen,137000,1991-04-14
1990,SWD,budgen,24573,1991-05-19
1990,SWD,zorogen,0,1991-04-21
1990,SWD,hindgen,0,1991-03-16
1990,SWD,sikhgen,0,1991-12-06
1990,SWD,shntgen,0,1991-09-24
1990,SWD,taogen,0,1991-10-24
1990,SWD,jaingen,0,1991-05-15
1995,SWD,chrstgen,7933826,1996-05-10
1995,SWD,judgen,15813,1996-06-07
1995,SWD,islmgen,205268,1996-01-20
1995,SWD,budgen,30641,1996-12-06
1995,SWD,zorogen,0,1996-04-06
1995,SWD,hindgen,0,1996-04-18
1995,SWD,sikhgen,0,1996-09-04
1995,SWD,shntgen,0,1996-02-23
1995,SWD,taogen,0,1996-09-23
1995,SWD,jaingen,0,1996-12-14
2000,SWD,chrstgen,7734793,2001-11-09
2000,SWD,judgen,20031,2001-04-23
2000,SWD,islmgen,350550,2001-07-13
2000,SWD,budgen,3505,2001-12-20
2000,SWD,zorogen,0,2001-08-30
2000,SWD,hindgen,3505,2001-07-13
2000,SWD,sikhgen,0,2001-05-04
2000,SWD,shntgen,0,2001-09-23
2000,SWD,taogen,0,2001-09-12
2000,SWD,jaingen,0,2001-03-23
2005,SWD,chrstgen,7630100,2006-05-18
2005,SWD,judgen,19250,2006-01-12
2005,SWD,islmgen,350000,2006-01-19
2005,SWD,budgen,15000,2006-11-29
2005,SWD,zorogen,500,2006-03-16
2005,SWD,hindgen,8500,2006-09-11
2005,SWD,sikhgen,1000,2006-10-14
2005,SWD,shntgen,0,2006-11-03
2005,SWD,taogen,0,2006-09-25
2005,SWD,jaingen,0,2006-02-23
2010,SWD,chrstgen,7133814,2011-08-26
2010,SWD,judgen,19781,2011-01-08
2010,SWD,islmgen,562741,2011-07-04
2010,SWD,budgen,0,2011-09-16
2010,SWD,zorogen,0,2011-03-20
2010,SWD,hindgen,0,2011-12-29
2010,SWD,sikhgen,0,2011-09-26
2010,SWD,shntgen,0,2011-08-04
2010,SWD,taogen,0,2011-04-07
2010,SWD,jaingen,0,2011-08-22
1945,NOR,chrstgen,3051167,1946-12-07
1945,NOR,judgen,559,1946-03-26
1945,NOR,islmgen,124,1946-03-24
1945,NOR,budgen,0,1946-04-06
1945,NOR,zorogen,0,1946-10-31
1945,NOR,hindgen,0,1946-04-11
1945,NOR,sikhgen,0,1946-05-19
1945,NOR,shntgen,0,1946-12-11
1945,NOR,taogen,0,1946-05-30
1945,NOR,jaingen,0,1946-09-25
1950,NOR,chrstgen,3240433,1951-12-29
1950,NOR,judgen,836,1951-11-03
1950,NOR,islmgen,402,1951-08-08
1950,NOR,budgen,0,1951-08-06
1950,NOR,zorogen,0,1951-10-12
1950,NOR,hindgen,0,1951-01-20
1950,NOR,sikhgen,0,1951-08-03
1950,NOR,shntgen,0,1951-07-09
1950,NOR,taogen,0,1951-02-04
1950,NOR,jaingen,0,1951-08-07
1955,NOR,chrstgen,3333509,1956-05-12
1955,NOR,judgen,838,1956-10-09
1955,NOR,islmgen,1300,1956-02-20
1955,NOR,budgen,0,1956-08-07
1955,NOR,zorogen,0,1956-04-14
1955,NOR,hindgen,0,1956-09-08
1955,NOR,sikhgen,0,1956-06-10
1955,NOR,shntgen,0,1956-04-02
1955,NOR,taogen,0,1956-05-24
1955,NOR,jaingen,0,1956-06-08
1960,NOR,chrstgen,3426585,1961-10-16
1960,NOR,judgen,841,1961-03-13
1960,NOR,islmgen,2198,1961-09-02
1960,NOR,budgen,0,1961-03-28
1960,NOR,zorogen,0,1961-01-14
1960,NOR,hindgen,0,1961-04-17
1960,NOR,sikhgen,0,1961-05-10
1960,NOR,shntgen,0,1961-08-18
1960,NOR,taogen,0,1961-08-11
1960,NOR,jaingen,0,1961-01-27
1965,NOR,chrstgen,3519138,1966-11-17
1965,NOR,judgen,870,1966-04-26
1965,NOR,islmgen,3095,1966-11-10
1965,NOR,budgen,0,1966-02-22
1965,NOR,zorogen,0,1966-09-29
1965,NOR,hindgen,0,1966-10-13
1965,NOR,sikhgen,0,1966-02-23
1965,NOR,shntgen,0,1966-10-14
1965,NOR,taogen,0,1966-09-16
1965,NOR,jaingen,0,1966-04-03
1970,NOR,chrstgen,3590168,1971-02-01
1970,NOR,judgen,899,1971-10-18
1970,NOR,islmgen,3993,1971-11-26
1970,NOR,budgen,100,1971-03-02
1970,NOR,zorogen,0,1971-12-11
1970,NOR,hindgen,0,1971-05-31
1970,NOR,sikhgen,0,1971-06-20
1970,NOR,shntgen,0,1971-06-28
1970,NOR,taogen,0,1971-12-14
1970,NOR,jaingen,0,1971-10-05
1975,NOR,chrstgen,3623033,1976-07-23
1975,NOR,judgen,924,1976-04-09
1975,NOR,islmgen,4096,1976-05-01
1975,NOR,budgen,7027,1976-08-10
1975,NOR,zorogen,0,1976-01-30
1975,NOR,hindgen,0,1976-05-16
1975,NOR,sikhgen,0,1976-11-08
1975,NOR,shntgen,0,1976-10-08
1975,NOR,taogen,0,1976-09-13
1975,NOR,jaingen,0,1976-05-16
1980,NOR,chrstgen,3655897,1981-04-27
1980,NOR,judgen,950,1981-02-19
1980,NOR,islmgen,4200,1981-03-07
1980,NOR,budgen,13955,1981-09-21
1980,NOR,zorogen,0,1981-07-19
1980,NOR,hindgen,0,1981-01-23
1980,NOR,sikhgen,0,1981-09-08
1980,NOR,shntgen,0,1981-10-06
1980,NOR,taogen,0,1981-05-30
1980,NOR,jaingen,0,1981-03-02
1985,NOR,chrstgen,3713291,1986-02-15
1985,NOR,judgen,885,1986-04-27
1985,NOR,islmgen,9059,1986-07-28
1985,NOR,budgen,20882,1986-08-04
1985,NOR,zorogen,0,1986-01-23
1985,NOR,hindgen,0,1986-07-13
1985,NOR,sikhgen,0,1986-05-04
1985,NOR,shntgen,0,1986-08-19
1985,NOR,taogen,0,1986-02-11
1985,NOR,jaingen,0,1986-05-10
1990,NOR,chrstgen,3819633,1991-07-18
1990,NOR,judgen,820,1991-11-20
1990,NOR,islmgen,13919,1991-05-02
1990,NOR,budgen,27809,1991-10-24
1990,NOR,zorogen,0,1991-03-31
1990,NOR,hindgen,0,1991-11-21
1990,NOR,sikhgen,0,1991-04-01
1990,NOR,shntgen,0,1991-01-02
1990,NOR,taogen,0,1991-07-26
1990,NOR,jaingen,0,1991-01-20
1995,NOR,chrstgen,3962924,1996-08-05
1995,NOR,judgen,821,1996-04-01
1995,NOR,islmgen,18778,1996-10-07
1995,NOR,budgen,34737,1996-04-07
1995,NOR,zorogen,0,1996-07-20
1995,NOR,hindgen,0,1996-11-03
1995,NOR,sikhgen,0,1996-10-06
1995,NOR,shntgen,0,1996-02-25
1995,NOR,taogen,0,1996-07-01
1995,NOR,jaingen,0,1996-09-22
2000,NOR,chrstgen,3956900,2001-09-07
2000,NOR,judgen,1200,2001-10-03
2000,NOR,islmgen,62000,2001-08-09
2000,NOR,budgen,40000,2001-10-21
2000,NOR,zorogen,0,2001-01-15
2000,NOR,hindgen,0,2001-05-28
2000,NOR,sikhgen,2000,2001-05-04
2000,NOR,shntgen,0,2001-11-21
2000,NOR,taogen,0,2001-04-30
2000,NOR,jaingen,0,2001-08-19
2005,NOR,chrstgen,4168814,2006-03-15
2005,NOR,judgen,1300,2006-05-15
2005,NOR,islmgen,76621,2006-11-10
2005,NOR,budgen,9505,2006-05-23
2005,NOR,zorogen,0,2006-07-25
2005,NOR,hindgen,3782,2006-05-27
2005,NOR,sikhgen,2306,2006-09-05
2005,NOR,shntgen,0,2006-08-05
2005,NOR,taogen,0,2006-08-03
2005,NOR,jaingen,0,2006-12-29
2010,NOR,chrstgen,4103723,2011-05-24
2010,NOR,judgen,823,2011-04-17
2010,NOR,islmgen,99500,2011-06-15
2010,NOR,budgen,13450,2011-11-24
2010,NOR,zorogen,0,2011-08-12
2010,NOR,hindgen,5203,2011-09-14
2010,NOR,sikhgen,1042,2011-09-01
2010,NOR,shntgen,0,2011-02-13
2010,NOR,taogen,0,2011-08-01
2010,NOR,jaingen,0,2011-09-29
1945,DEN,chrstgen,3986493,1946-02-24
1945,DEN,judgen,5785,1946-09-25
1945,DEN,islmgen,0,1946-11-10
1945,DEN,budgen,0,1946-06-12
1945,DEN,zorogen,0,1946-10-09
1945,DEN,hindgen,0,1946-11-30
1945,DEN,sikhgen,0,1946-01-05
1945,DEN,shntgen,0,1946-01-27
1945,DEN,taogen,0,1946-06-26
1945,DEN,jaingen,0,1946-04-26
1950,DEN,chrstgen,4232956,1951-07-23
1950,DEN,judgen,6021,1951-05-30
1950,DEN,islmgen,0,1951-11-05
1950,DEN,budgen,0,1951-06-03
1950,DEN,zorogen,0,1951-12-16
1950,DEN,hindgen,0,1951-01-27
1950,DEN,sikhgen,0,1951-03-13
1950,DEN,shntgen,0,1951-06-08
1950,DEN,taogen,0,1951-04-13
1950,DEN,jaingen,0,1951-05-01
1955,DEN,chrstgen,4384058,1956-02-23
1955,DEN,judgen,6266,1956-10-24
1955,DEN,islmgen,0,1956-11-11
1955,DEN,budgen,0,1956-04-25
1955,DEN,zorogen,0,1956-10-11
1955,DEN,hindgen,0,1956-02-05
1955,DEN,sikhgen,0,1956-02-02
1955,DEN,shntgen,0,1956-10-22
1955,DEN,taogen,0,1956-01-17
1955,DEN,jaingen,0,1956-03-03
1960,DEN,chrstgen,4522160,1961-01-07
1960,DEN,judgen,6510,1961-12-09
1960,DEN,islmgen,0,1961-11-29
1960,DEN,budgen,0,1961-04-16
1960,DEN,zorogen,0,1961-12-13
1960,DEN,hindgen,0,1961-07-13
1960,DEN,sikhgen,0,1961-01-10
1960,DEN,shntgen,0,1961-03-19
1960,DEN,taogen,0,1961-05-02
1960,DEN,jaingen,0,1961-10-26
1965,DEN,chrstgen,4676866,1966-02-20
1965,DEN,judgen,6755,1966-10-24
1965,DEN,islmgen,0,1966-12-01
1965,DEN,budgen,0,1966-09-01
1965,DEN,zorogen,0,1966-10-21
1965,DEN,hindgen,0,1966-10-06
1965,DEN,sikhgen,0,1966-08-17
1965,DEN,shntgen,0,1966-09-30
1965,DEN,taogen,0,1966-05-25
1965,DEN,jaingen,0,1966-06-15
1970,DEN,chrstgen,4824090,1971-11-12
1970,DEN,judgen,6999,1971-11-02
1970,DEN,islmgen,9977,1971-04-18
1970,DEN,budgen,1001,1971-11-30
1970,DEN,zorogen,0,1971-03-05
1970,DEN,hindgen,0,1971-06-16
1970,DEN,sikhgen,0,1971-04-10
1970,DEN,shntgen,0,1971-01-26
1970,DEN,taogen,0,1971-07-15
1970,DEN,jaingen,0,1971-12-05
1975,DEN,chrstgen,4804803,1976-06-19
1975,DEN,judgen,7124,1976-01-15
1975,DEN,islmgen,12488,1976-09-19
1975,DEN,budgen,3569,1976-12-27
1975,DEN,zorogen,0,1976-02-13
1975,DEN,hindgen,0,1976-10-01
1975,DEN,sikhgen,0,1976-08-29
1975,DEN,shntgen,0,1976-11-04
1975,DEN,taogen,0,1976-03-15
1975,DEN,jaingen,0,1976-06-29
1980,DEN,chrstgen,4783315,1981-06-24
1980,DEN,judgen,7250,1981-03-05
1980,DEN,islmgen,13000,1981-01-20
1980,DEN,budgen,6137,1981-01-22
1980,DEN,zorogen,0,1981-05-21
1980,DEN,hindgen,0,1981-06-07
1980,DEN,sikhgen,0,1981-06-20
1980,DEN,shntgen,0,1981-05-25
1980,DEN,taogen,0,1981-03-14
1980,DEN,jaingen,0,1981-10-03
1985,DEN,chrstgen,4780328,1986-02-14
1985,DEN,judgen,6975,1986-06-04
1985,DEN,islmgen,34000,1986-07-29
1985,DEN,budgen,8705,1986-06-26
1985,DEN,zorogen,0,1986-03-15
1985,DEN,hindgen,0,1986-10-21
1985,DEN,sikhgen,0,1986-10-13
1985,DEN,shntgen,0,1986-03-10
1985,DEN,taogen,0,1986-11-11
1985,DEN,jaingen,0,1986-12-17
1990,DEN,chrstgen,4777340,1991-04-29
1990,DEN,judgen,6700,1991-11-29
1990,DEN,islmgen,55000,1991-03-31
1990,DEN,budgen,11272,1991-05-22
1990,DEN,zorogen,0,1991-06-22
1990,DEN,hindgen,3400,1991-11-03
1990,DEN,sikhgen,0,1991-09-19
1990,DEN,shntgen,0,1991-01-27
1990,DEN,taogen,0,1991-06-24
1990,DEN,jaingen,0,1991-08-23
1995,DEN,chrstgen,4703433,1996-05-29
1995,DEN,judgen,6737,1996-12-30
1995,DEN,islmgen,108747,1996-12-25
1995,DEN,budgen,13840,1996-04-26
1995,DEN,zorogen,0,1996-04-09
1995,DEN,hindgen,5564,1996-09-18
1995,DEN,sikhgen,0,1996-12-08
1995,DEN,shntgen,0,1996-10-23
1995,DEN,taogen,0,1996-05-01
1995,DEN,jaingen,0,1996-12-17
2000,DEN,chrstgen,4551334,2001-11-18
2000,DEN,judgen,6159,2001-06-28
2000,DEN,islmgen,174507,2001-04-09
2000,DEN,budgen,3941,2001-12-03
2000,DEN,zorogen,0,2001-03-30
2000,DEN,hindgen,0,2001-12-02
2000,DEN,sikhgen,0,2001-01-01
2000,DEN,shntgen,0,2001-03-11
2000,DEN,taogen,0,2001-08-28
2000,DEN,jaingen,0,2001-09-09
2005,DEN,chrstgen,4544945,2006-10-02
2005,DEN,judgen,7000,2006-10-09
2005,DEN,islmgen,200000,2006-09-27
2005,DEN,budgen,4423,2006-12-04
2005,DEN,zorogen,0,2006-04-21
2005,DEN,hindgen,0,2006-06-29
2005,DEN,sikhgen,0,2006-03-02
2005,DEN,shntgen,0,2006-01-18
2005,DEN,taogen,0,2006-07-09
2005,DEN,jaingen,0,2006-03-29
2010,DEN,chrstgen,4527237,2011-05-09
2010,DEN,judgen,2153,2011-02-12
2010,DEN,islmgen,222000,2011-03-28
2010,DEN,budgen,4487,2011-10-30
2010,DEN,zorogen,0,2011-02-18
2010,DEN,hindgen,206,2011-12-11
2010,DEN,sikhgen,0,2011-02-25
2010,DEN,shntgen,0,2011-01-21
2010,DEN,taogen,0,2011-02-26
2010,DEN,jaingen,0,2011-08-02
1945,ICE,chrstgen,126571,1946-07-27
1945,ICE,judgen,0,1946-12-26
1945,ICE,islmgen,0,1946-03-20
1945,ICE,budgen,0,1946-09-10
1945,ICE,zorogen,0,1946-03-04
1945,ICE,hindgen,0,1946-05-05
1945,ICE,sikhgen,0,1946-12-23
1945,ICE,shntgen,0,1946-11-11
1945,ICE,taogen,0,1946-08-23
1945,ICE,jaingen,0,1946-02-18
1950,ICE,chrstgen,140694,1951-08-28
1950,ICE,judgen,0,1951-10-01
1950,ICE,islmgen,0,1951-02-12
1950,ICE,budgen,0,1951-08-22
1950,ICE,zorogen,0,1951-08-18
1950,ICE,hindgen,0,1951-06-12
1950,ICE,sikhgen,0,1951-08-04
1950,ICE,shntgen,0,1951-12-18
1950,ICE,taogen,0,1951-11-10
1950,ICE,jaingen,0,1951-02-18
1955,ICE,chrstgen,155678,1956-03-19
1955,ICE,judgen,0,1956-11-04
1955,ICE,islmgen,0,1956-12-16
1955,ICE,budgen,0,1956-01-31
1955,ICE,zorogen,0,1956-03-01
1955,ICE,hindgen,0,1956-04-15
1955,ICE,sikhgen,0,1956-03-30
